# t x y
3.50000000 0.51111240 2.90886427
3.51000000 0.51079807 2.89873280
3.52000000 0.51050458 2.88863573
3.53000000 0.51023184 2.87857302
3.54000000 0.50997973 2.86854460
3.55000000 0.50974816 2.85855044
3.56000000 0.50953703 2.84859046
3.57000000 0.50934625 2.83866462
3.58000000 0.50917571 2.82877285
3.59000000 0.50902534 2.81891510
3.60000000 0.50889505 2.80909131
3.61000000 0.50878475 2.79930142
3.62000000 0.50869435 2.78954536
3.63000000 0.50862379 2.77982309
3.64000000 0.50857298 2.77013453
3.65000000 0.50854184 2.76047962
3.66000000 0.50853032 2.75085831
3.67000000 0.50853833 2.74127052
3.68000000 0.50856581 2.73171620
3.69000000 0.50861270 2.72219529
3.70000000 0.50867893 2.71270771
3.71000000 0.50876444 2.70325340
3.72000000 0.50886917 2.69383230
3.73000000 0.50899307 2.68444433
3.74000000 0.50913609 2.67508945
3.75000000 0.50929817 2.66576757
3.76000000 0.50947927 2.65647862
3.77000000 0.50967934 2.64722256
3.78000000 0.50989833 2.63799929
3.79000000 0.51013619 2.62880876
3.80000000 0.51039290 2.61965090
3.81000000 0.51066842 2.61052563
3.82000000 0.51096269 2.60143290
3.83000000 0.51127570 2.59237262
3.84000000 0.51160741 2.58334473
3.85000000 0.51195779 2.57434915
3.86000000 0.51232681 2.56538583
3.87000000 0.51271444 2.55645467
3.88000000 0.51312067 2.54755563
3.89000000 0.51354546 2.53868861
3.90000000 0.51398881 2.52985356
3.91000000 0.51445068 2.52105039
3.92000000 0.51493107 2.51227904
3.93000000 0.51542996 2.50353944
3.94000000 0.51594733 2.49483150
3.95000000 0.51648318 2.48615516
3.96000000 0.51703750 2.47751035
3.97000000 0.51761028 2.46889699
3.98000000 0.51820151 2.46031500
3.99000000 0.51881120 2.45176432
4.00000000 0.51943934 2.44324487
4.01000000 0.52008592 2.43475657
4.02000000 0.52075097 2.42629936
4.03000000 0.52143446 2.41787315
4.04000000 0.52213643 2.40947787
4.05000000 0.52285686 2.40111345
4.06000000 0.52359577 2.39277982
4.07000000 0.52435318 2.38447689
4.08000000 0.52512908 2.37620459
4.09000000 0.52592351 2.36796285
4.10000000 0.52673647 2.35975160
4.11000000 0.52756798 2.35157075
4.12000000 0.52841806 2.34342023
4.13000000 0.52928674 2.33529997
4.14000000 0.53017403 2.32720990
4.15000000 0.53107997 2.31914992
4.16000000 0.53200457 2.31111998
4.17000000 0.53294786 2.30311999
4.18000000 0.53390989 2.29514988
4.19000000 0.53489067 2.28720957
4.20000000 0.53589024 2.27929899
4.21000000 0.53690863 2.27141806
4.22000000 0.53794589 2.26356671
4.23000000 0.53900204 2.25574486
4.24000000 0.54007714 2.24795243
4.25000000 0.54117121 2.24018935
4.26000000 0.54228431 2.23245554
4.27000000 0.54341648 2.22475093
4.28000000 0.54456776 2.21707544
4.29000000 0.54573820 2.20942900
4.30000000 0.54692786 2.20181152
4.31000000 0.54813678 2.19422294
4.32000000 0.54936501 2.18666318
4.33000000 0.55061261 2.17913217
4.34000000 0.55187964 2.17162982
4.35000000 0.55316616 2.16415606
4.36000000 0.55447222 2.15671082
4.37000000 0.55579788 2.14929402
4.38000000 0.55714321 2.14190559
4.39000000 0.55850827 2.13454545
4.40000000 0.55989312 2.12721352
4.41000000 0.56129784 2.11990974
4.42000000 0.56272249 2.11263402
4.43000000 0.56416714 2.10538629
4.44000000 0.56563187 2.09816648
4.45000000 0.56711675 2.09097452
4.46000000 0.56862185 2.08381032
4.47000000 0.57014726 2.07667381
4.48000000 0.57169304 2.06956492
4.49000000 0.57325929 2.06248358
4.50000000 0.57484607 2.05542970
4.51000000 0.57645348 2.04840323
4.52000000 0.57808160 2.04140407
4.53000000 0.57973052 2.03443217
4.54000000 0.58140032 2.02748743
4.55000000 0.58309110 2.02056980
4.56000000 0.58480295 2.01367920
4.57000000 0.58653596 2.00681556
4.58000000 0.58829022 1.99997879
4.59000000 0.59006583 1.99316884
4.60000000 0.59186289 1.98638562
4.61000000 0.59368150 1.97962907
4.62000000 0.59552176 1.97289910
4.63000000 0.59738378 1.96619566
4.64000000 0.59926766 1.95951866
4.65000000 0.60117350 1.95286804
4.66000000 0.60310141 1.94624372
4.67000000 0.60505151 1.93964563
4.68000000 0.60702390 1.93307370
4.69000000 0.60901869 1.92652786
4.70000000 0.61103601 1.92000804
4.71000000 0.61307597 1.91351416
4.72000000 0.61513869 1.90704616
4.73000000 0.61722428 1.90060396
4.74000000 0.61933287 1.89418750
4.75000000 0.62146458 1.88779670
4.76000000 0.62361954 1.88143150
4.77000000 0.62579788 1.87509182
4.78000000 0.62799971 1.86877760
4.79000000 0.63022518 1.86248876
4.80000000 0.63247441 1.85622524
4.81000000 0.63474754 1.84998697
4.82000000 0.63704471 1.84377387
4.83000000 0.63936604 1.83758589
4.84000000 0.64171169 1.83142294
4.85000000 0.64408178 1.82528497
4.86000000 0.64647647 1.81917191
4.87000000 0.64889590 1.81308368
4.88000000 0.65134021 1.80702022
4.89000000 0.65380955 1.80098146
4.90000000 0.65630408 1.79496734
4.91000000 0.65882394 1.78897779
4.92000000 0.66136929 1.78301274
4.93000000 0.66394028 1.77707213
4.94000000 0.66653707 1.77115588
4.95000000 0.66915982 1.76526394
4.96000000 0.67180869 1.75939624
4.97000000 0.67448384 1.75355270
4.98000000 0.67718544 1.74773328
4.99000000 0.67991366 1.74193789
5.00000000 0.68266866 1.73616649
5.01000000 0.68545062 1.73041899
